"","x","y","ID","SA"
"944",16853.7150124677,19786.9744441839,"",""
"3250",13830.5800682573,6235.60584314028,"",""
"1039",18304.4743550301,18956.9873980009,"8_L6b","L6b"
"1163",18709.1418180189,12708.1194242625,"",""
"858",19269.2014522511,18551.674494049,"8_L6b","L6b"
"4241",10415.6262118397,26996.1124438883,"8_L6b","L6b"
"1478",17998.7899602499,138.140590370422,"",""
"3163",15552.6676785292,712.109192517579,"",""
"1349",18142.879479847,8530.45488126412,"",""
"2822",16698.1776248521,11467.7542837183,"",""
"4120",9767.11155400718,26760.9057777335,"",""
"1043",18131.1577938821,16932.6510271161,"",""
"1488",17765.018942141,2182.5354844687,"",""
"966",20340.5008480343,14860.6757824428,"",""
"2435",14916.9644060712,24378.7749712396,"8_L6b","L6b"
"1037",18323.3569445701,15003.9115284876,"",""
"1427",19166.5617530668,6045.46460654223,"",""
"4472",12853.9214425628,8954.94895672895,"",""
"1019",18744.8825300379,17398.6603074741,"8_L6b","L6b"
"1002",19338.5779367884,18104.0571165821,"8_L6b","L6b"
"4506",12813.2619717972,2767.31001771039,"",""
"930",17088.3442761554,18658.7819638785,"",""
